PERIODO,COLE_COD_DANE_ESTABLECIMIENTO,COLE_COD_DANE_SEDE,PUNT_GLOBAL,edad,ESTU_TIPODOCUMENTO,ESTU_NACIONALIDAD,ESTU_GENERO,ESTU_PAIS_RESIDE,ESTU_DEPTO_RESIDE,ESTU_MCPIO_RESIDE,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_CUARTOSHOGAR,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_TIENELAVADORA,FAMI_TIENEHORNOMICROOGAS,FAMI_TIENESERVICIOTV,FAMI_TIENEAUTOMOVIL,FAMI_TIENEMOTOCICLETA,FAMI_TIENECONSOLAVIDEOJUEGOS,FAMI_NUMLIBROS,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,FAMI_TRABAJOLABORPADRE,FAMI_TRABAJOLABORMADRE,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,ESTU_HORASSEMANATRABAJA,ESTU_TIPOREMUNERACION,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_JORNADA,COLE_MCPIO_UBICACION,COLE_DEPTO_UBICACION,GLOBAL_CATEGORICO
20214,376001000000.0,376001000000.0,286,16.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,45.0,2.0,0.0,0.0,0.0,0.0,67.0,1.0,1.0,1.0,0.0,0.0,1
20214,376001000000.0,376001000000.0,288,16.0,10.0,7.0,1.0,7.0,23.0,16.0,10.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,12.0,4.0,1.0,0.0,3.0,0.0,0.0,264.0,2.0,0.0,0.0,0.0,2.0,301.0,1.0,1.0,1.0,0.0,0.0,1
20221,376001000000.0,376001000000.0,323,17.0,10.0,7.0,1.0,7.0,23.0,16.0,0.0,5.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,12.0,0.0,0.0,3.0,0.0,0.0,245.0,2.0,0.0,1.0,0.0,0.0,274.0,1.0,1.0,5.0,0.0,0.0,1
20182,176001000000.0,176001000000.0,292,18.0,0.0,7.0,1.0,7.0,23.0,16.0,8.0,8.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,311.0,2.0,1.0,0.0,0.0,3.0,461.0,1.0,1.0,4.0,0.0,0.0,1
20191,376001000000.0,376001000000.0,345,16.0,10.0,7.0,1.0,7.0,23.0,16.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,7.0,5.0,1.0,0.0,3.0,0.0,0.0,170.0,2.0,0.0,1.0,0.0,0.0,199.0,1.0,1.0,1.0,0.0,0.0,1
20171,476001000000.0,476001000000.0,306,18.0,1.0,7.0,1.0,7.0,23.0,16.0,0.0,10.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,258.0,2.0,0.0,1.0,0.0,0.0,292.0,1.0,1.0,1.0,0.0,0.0,1
20222,176001000000.0,176001000000.0,292,17.0,10.0,7.0,1.0,7.0,23.0,16.0,6.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,4.0,1.0,3.0,1.0,357.0,2.0,1.0,0.0,0.0,3.0,383.0,1.0,1.0,5.0,0.0,0.0,1
20172,176001000000.0,176001000000.0,292,16.0,10.0,7.0,1.0,7.0,23.0,16.0,7.0,9.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,12.0,9.0,0.0,0.0,2.0,0.0,1.0,318.0,2.0,1.0,0.0,0.0,3.0,525.0,0.0,1.0,4.0,0.0,0.0,1
20172,376001000000.0,376001000000.0,333,15.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,8.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,189.0,2.0,1.0,0.0,0.0,3.0,220.0,1.0,1.0,1.0,0.0,0.0,1
20202,176001000000.0,176001000000.0,297,17.0,10.0,7.0,0.0,7.0,23.0,16.0,8.333333333333334,9.0,1.3333333333333333,1.6666666666666667,4.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,1.6666666666666667,1.3333333333333333,10.0,10.333333333333334,0.0,3.6666666666666665,2.3333333333333335,1.0,0.3333333333333333,364.0,2.0,1.0,0.0,0.0,3.0,391.0,1.0,1.0,1.0,0.0,0.0,1
20191,376001000000.0,376001000000.0,317,19.0,0.0,7.0,1.0,7.0,23.0,16.0,1.0,5.0,5.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,7.0,1.0,2.0,1.0,0.0,1.0,49.0,2.0,0.0,1.0,1.0,0.0,72.0,1.0,1.0,0.0,0.0,0.0,1
20172,376001000000.0,376001000000.0,304,40.0,0.0,7.0,1.0,7.0,23.0,16.0,6.0,9.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,12.0,11.0,0.0,2.0,0.0,4.0,1.0,430.0,2.0,0.0,0.0,1.0,3.0,473.0,1.0,1.0,2.0,0.0,0.0,1
20214,376001000000.0,376001000000.0,298,15.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,0.0,0.0,3.0,0.0,0.0,61.0,2.0,0.0,0.0,0.0,3.0,254.0,1.0,1.0,1.0,0.0,0.0,1
20181,376001000000.0,376001000000.0,347,16.0,10.0,7.0,1.0,7.0,23.0,16.0,5.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,11.0,0.0,0.0,3.0,0.0,2.0,143.0,2.0,0.0,1.0,0.0,0.0,170.0,1.0,1.0,0.0,0.0,0.0,1
20194,176001000000.0,176001000000.0,294,17.0,10.0,7.0,0.0,7.0,23.0,16.0,3.0,9.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,5.0,12.0,0.0,1.0,2.0,3.0,1.0,348.0,2.0,1.0,0.0,0.0,3.0,378.0,1.0,1.0,1.0,0.0,0.0,1
20172,176001000000.0,176001000000.0,300,17.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,11.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.0,8.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,354.0,2.0,1.0,0.0,0.0,3.0,394.0,1.0,1.0,1.0,0.0,0.0,1
20221,376001000000.0,376001000000.0,298,18.0,0.0,7.0,0.0,7.0,23.0,16.0,9.0,8.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,0.0,65.0,2.0,0.0,1.0,0.0,0.0,201.0,1.0,1.0,1.0,0.0,0.0,1
20201,376001000000.0,376001000000.0,304,16.0,10.0,7.0,0.0,7.0,23.0,16.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,5.0,10.0,2.0,2.0,3.0,0.0,0.0,181.0,2.0,0.0,1.0,0.0,0.0,212.0,1.0,1.0,1.0,0.0,0.0,1
20214,176001000000.0,176001000000.0,296,16.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,8.0,4.0,0.0,4.0,2.0,0.0,0.0,340.0,2.0,1.0,0.0,0.0,3.0,371.0,1.0,1.0,5.0,0.0,0.0,1
20211,376001000000.0,376001000000.0,352,17.0,10.0,7.0,1.0,7.0,23.0,16.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,7.0,5.0,0.0,4.0,1.0,0.0,0.0,156.0,2.0,0.0,1.0,1.0,0.0,184.0,1.0,1.0,0.0,0.0,0.0,1
20222,176002000000.0,176002000000.0,326,16.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,9.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,323.0,2.0,1.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,1
20222,376001000000.0,376001000000.0,303,17.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,9.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,9.0,11.0,1.0,2.0,3.0,0.0,0.0,172.0,2.0,0.0,0.0,0.0,0.0,203.0,1.0,1.0,0.0,0.0,0.0,1
20171,376001000000.0,376001000000.0,290,17.0,10.0,7.0,1.0,7.0,23.0,16.0,11.0,8.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,12.0,12.0,0.0,4.0,3.0,0.0,0.0,106.0,2.0,0.0,1.0,1.0,0.0,134.0,1.0,1.0,1.0,0.0,0.0,1
20172,176002000000.0,176002000000.0,326,15.0,10.0,7.0,0.0,7.0,23.0,16.0,9.0,8.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,5.0,11.0,0.0,2.0,3.0,0.0,0.0,323.0,2.0,1.0,0.0,0.0,3.0,548.0,0.0,1.0,1.0,0.0,0.0,1
20202,376001000000.0,376001000000.0,358,15.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,12.0,8.0,0.0,4.0,3.0,0.0,0.0,461.0,2.0,0.0,0.0,0.0,3.0,505.0,1.0,1.0,1.0,0.0,0.0,1
20181,376001000000.0,376001000000.0,310,18.0,0.0,7.0,0.0,7.0,23.0,16.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,10.0,12.0,1.0,2.0,1.0,0.0,0.0,49.0,2.0,0.0,1.0,1.0,0.0,72.0,1.0,1.0,0.0,0.0,0.0,1
20181,376001000000.0,376001000000.0,351,17.0,10.0,7.0,1.0,7.0,23.0,16.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,10.0,10.0,1.0,2.0,3.0,0.0,0.0,452.0,2.0,0.0,1.0,1.0,0.0,496.0,1.0,1.0,0.0,0.0,0.0,1
20181,376001000000.0,376001000000.0,311,16.0,10.0,7.0,0.0,7.0,23.0,16.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,7.0,5.0,0.0,3.0,1.0,0.0,0.0,144.0,2.0,0.0,1.0,0.0,0.0,171.0,1.0,0.0,0.0,0.0,0.0,1
20181,376001000000.0,376001000000.0,338,16.0,10.0,7.0,0.0,7.0,23.0,16.0,0.0,10.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,114.0,0.0,0.0,1.0,0.0,2.0,142.0,1.0,1.0,1.0,0.0,0.0,1
20221,376001000000.0,376001000000.0,311,17.0,10.0,7.0,0.0,7.0,23.0,16.0,0.0,0.0,5.0,1.0,2.3333333333333335,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,2.3333333333333335,10.666666666666666,1.3333333333333333,0.0,3.0,0.0,0.6666666666666666,101.0,2.0,0.0,1.0,1.0,0.0,129.0,1.0,1.0,0.0,0.0,0.0,1
20221,376001000000.0,376001000000.0,343,16.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,12.0,4.0,0.0,1.0,0.0,3.0,1.0,187.0,2.0,0.0,1.0,0.0,0.0,218.0,1.0,1.0,1.0,0.0,0.0,1
20194,176001000000.0,176001000000.0,287,16.0,10.0,7.0,0.0,7.0,23.0,16.0,11.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.6666666666666667,0.0,10.0,10.0,0.0,2.0,3.0,0.0,0.0,352.0,2.0,1.0,0.0,0.0,3.0,381.0,1.0,1.0,1.0,0.0,0.0,1
20201,376001000000.0,376001000000.0,327,16.0,10.0,7.0,1.0,7.0,23.0,16.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,10.0,0.0,4.0,1.0,0.0,0.0,92.0,2.0,0.0,1.0,0.0,2.0,120.0,1.0,1.0,0.0,0.0,0.0,1
20221,376001000000.0,376001000000.0,317,17.0,10.0,7.0,0.0,7.0,23.0,16.0,5.0,5.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,134.0,2.0,0.0,1.0,0.0,0.0,161.0,1.0,1.0,0.0,0.0,0.0,1
20171,376001000000.0,376001000000.0,303,17.0,10.0,7.0,1.0,7.0,23.0,16.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,8.0,1.0,4.0,1.0,0.0,0.0,163.0,1.0,0.0,1.0,0.0,0.0,192.0,1.0,1.0,0.0,0.0,0.0,1
20182,376001000000.0,376001000000.0,310,16.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,172.0,2.0,0.0,0.0,0.0,0.0,203.0,1.0,1.0,0.0,0.0,0.0,1
20194,176001000000.0,176001000000.0,340,17.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,8.0,1.0,1.0,2.3333333333333335,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,1.0,3.0,3.0,5.0,2.6666666666666665,0.0,2.0,2.0,3.0,0.6666666666666666,333.0,2.0,1.0,0.0,0.0,3.0,365.0,1.0,1.0,1.0,0.0,0.0,1
20194,176001000000.0,176001000000.0,322,16.0,10.0,7.0,0.0,7.0,23.0,16.0,10.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,9.0,0.0,2.0,3.0,0.0,0.0,355.0,2.0,1.0,0.0,0.0,3.0,384.0,1.0,1.0,1.0,0.0,0.0,1
20211,476001000000.0,476001000000.0,350,,10.0,7.0,0.0,7.0,23.0,41.0,0.0,0.3333333333333333,4.333333333333333,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.6666666666666667,3.0,3.0,1.0,10.0,11.0,0.0,2.6666666666666665,2.3333333333333335,0.0,0.0,159.0,2.0,0.0,1.0,0.6666666666666666,0.0,188.0,1.0,1.0,0.0,0.0,0.0,1
20201,376001000000.0,376001000000.0,311,17.0,10.0,7.0,0.0,7.0,23.0,16.0,1.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,133.0,2.0,0.0,1.0,0.0,0.0,159.0,1.0,1.0,1.0,0.0,0.0,1
20191,376001000000.0,376001000000.0,306,16.0,10.0,7.0,0.0,7.0,23.0,16.0,0.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,10.0,11.0,0.0,2.0,2.0,0.0,0.0,220.0,2.0,0.0,1.0,0.0,2.0,250.0,1.0,1.0,0.0,0.0,0.0,1
20172,376001000000.0,376001000000.0,299,16.0,0.0,7.0,0.0,7.0,23.0,16.0,2.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,9.0,5.0,1.0,2.0,3.0,0.0,1.0,13.0,2.0,0.0,0.0,1.0,2.0,29.0,1.0,1.0,1.0,0.0,0.0,1
20202,376001000000.0,376001000000.0,309,16.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,8.0,1.0,4.0,3.0,0.0,0.0,410.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1
20172,276001000000.0,276001000000.0,300,17.0,10.0,7.0,0.0,7.0,23.0,16.0,9.0,7.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,11.0,11.0,2.0,1.0,2.0,3.0,0.0,297.0,2.0,1.0,0.0,0.0,3.0,282.0,1.0,0.0,1.0,0.0,0.0,1
20201,376001000000.0,376001000000.0,285,16.0,10.0,7.0,1.0,7.0,23.0,16.0,0.0,0.0,3.0,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,3.0,0.0,8.333333333333334,7.666666666666667,0.0,4.0,2.0,0.3333333333333333,0.0,92.0,2.0,0.0,1.0,0.0,2.0,120.0,1.0,1.0,0.0,0.0,0.0,1
20191,376001000000.0,376001000000.0,333,16.0,10.0,7.0,1.0,7.0,23.0,16.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,10.0,10.0,1.0,0.0,3.0,1.0,1.0,144.0,2.0,0.0,1.0,0.0,0.0,171.0,1.0,0.0,0.0,0.0,0.0,1
20221,376001000000.0,376001000000.0,292,16.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,5.0,11.0,0.0,4.0,3.0,0.0,0.0,263.0,2.0,0.0,1.0,0.0,2.0,300.0,1.0,1.0,1.0,0.0,0.0,1
20221,376001000000.0,376001000000.0,296,17.0,10.0,7.0,1.0,7.0,23.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,11.0,0.0,2.0,0.0,0.0,0.0,214.0,2.0,0.0,1.0,0.0,3.0,244.0,1.0,1.0,0.0,0.0,0.0,1
20222,176001000000.0,176001000000.0,314,16.0,10.0,7.0,0.0,7.0,23.0,16.0,10.0,8.0,1.0,2.0,4.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2.0,3.0,2.0,4.0,7.666666666666667,1.0,3.0,3.0,1.3333333333333333,0.3333333333333333,338.0,2.0,1.0,0.0,0.0,3.0,369.0,1.0,1.0,4.0,0.0,0.0,1
20191,376001000000.0,376001000000.0,344,16.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,3.0,10.0,0.0,1.0,3.0,0.0,1.0,92.0,2.0,0.0,1.0,0.0,2.0,120.0,1.0,1.0,0.0,0.0,0.0,1
20222,176001000000.0,176001000000.0,333,15.0,10.0,7.0,1.0,7.0,23.0,16.0,10.0,9.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,357.0,2.0,1.0,0.0,0.0,3.0,383.0,1.0,1.0,5.0,0.0,0.0,1
20211,376001000000.0,376001000000.0,358,16.0,10.0,7.0,0.0,7.0,23.0,16.0,5.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,10.0,2.0,2.0,2.0,1.0,3.0,1.0,204.0,2.0,0.0,1.0,1.0,0.0,234.0,1.0,1.0,0.0,0.0,0.0,1
20202,176001000000.0,176001000000.0,298,17.0,10.0,7.0,1.0,7.0,23.0,16.0,7.666666666666667,7.666666666666667,0.3333333333333333,2.0,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,10.0,11.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,293.0,2.0,1.0,0.0,0.0,3.0,331.0,1.0,1.0,4.0,0.0,0.0,1
20182,176001000000.0,176001000000.0,313,16.0,2.0,7.0,1.0,7.0,23.0,16.0,4.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,1.0,4.0,2.0,0.0,0.0,309.0,2.0,1.0,0.0,0.0,3.0,342.0,1.0,1.0,1.0,0.0,0.0,1
20211,376001000000.0,376001000000.0,295,15.0,10.0,7.0,0.0,7.0,23.0,16.0,6.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,10.0,11.0,0.0,4.0,3.0,0.0,0.0,84.0,2.0,0.0,1.0,0.0,2.0,110.0,1.0,1.0,4.0,0.0,0.0,1
20222,176001000000.0,176001000000.0,309,14.0,10.0,7.0,1.0,7.0,23.0,16.0,10.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,279.0,2.0,1.0,0.0,0.0,3.0,319.0,1.0,1.0,1.0,0.0,0.0,1
20222,176001000000.0,176001000000.0,320,15.0,10.0,7.0,0.0,7.0,23.0,16.0,7.0,6.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,8.0,0.0,2.0,3.0,0.0,0.0,377.0,2.0,1.0,0.0,0.0,3.0,406.0,1.0,1.0,1.0,0.0,0.0,1
20202,176001000000.0,176001000000.0,313,15.0,10.0,7.0,1.0,7.0,23.0,41.0,5.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,10.0,2.0,0.0,2.0,3.0,0.0,0.0,309.0,2.0,1.0,0.0,0.0,3.0,343.0,1.0,1.0,5.0,0.0,0.0,1
20201,376001000000.0,376001000000.0,321,16.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,11.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.6666666666666667,3.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,4.0,1.0,136.0,2.0,0.0,1.0,0.0,0.0,163.0,1.0,1.0,1.0,0.0,0.0,1
20201,376001000000.0,376001000000.0,298,18.0,0.0,7.0,1.0,7.0,23.0,16.0,5.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,10.0,11.0,0.0,4.0,1.0,0.0,0.0,106.0,2.0,0.0,1.0,1.0,0.0,134.0,1.0,1.0,1.0,0.0,0.0,1
20182,176001000000.0,176001000000.0,328,16.0,10.0,7.0,0.0,7.0,23.0,16.0,10.0,10.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,11.0,8.0,1.0,0.0,2.0,0.0,0.0,276.0,2.0,1.0,0.0,0.0,3.0,356.0,1.0,1.0,1.0,0.0,0.0,1
20194,176001000000.0,176001000000.0,345,16.0,10.0,7.0,1.0,7.0,23.0,16.0,11.0,8.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,362.0,2.0,1.0,0.0,0.0,3.0,389.0,1.0,1.0,1.0,0.0,0.0,1
20201,376001000000.0,376001000000.0,340,15.0,10.0,7.0,1.0,7.0,23.0,16.0,0.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,10.0,10.0,0.0,2.0,3.0,0.0,0.0,144.0,2.0,0.0,1.0,0.0,0.0,171.0,1.0,0.0,0.0,0.0,0.0,1
20171,376001000000.0,376001000000.0,357,16.0,10.0,7.0,0.0,7.0,23.0,16.0,1.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,454.0,2.0,0.0,1.0,0.0,0.0,498.0,1.0,1.0,0.0,0.0,0.0,1
20171,376001000000.0,376001000000.0,323,16.0,10.0,7.0,1.0,7.0,23.0,16.0,0.0,8.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,10.0,11.0,1.0,4.0,3.0,0.0,0.0,156.0,2.0,0.0,1.0,1.0,0.0,184.0,1.0,1.0,0.0,0.0,0.0,1
20221,376001000000.0,376001000000.0,348,16.0,10.0,7.0,1.0,7.0,23.0,41.0,4.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,6.0,10.0,0.0,3.0,3.0,0.0,0.0,37.0,2.0,0.0,1.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,1
