ESTU_TIPODOCUMENTO,ESTU_NACIONALIDAD,ESTU_GENERO,PERIODO,ESTU_CONSECUTIVO,ESTU_ESTUDIANTE,ESTU_PAIS_RESIDE,ESTU_TIENEETNIA,ESTU_DEPTO_RESIDE,ESTU_COD_RESIDE_DEPTO,ESTU_MCPIO_RESIDE,ESTU_COD_RESIDE_MCPIO,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_CUARTOSHOGAR,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_TIENELAVADORA,FAMI_TIENEHORNOMICROOGAS,FAMI_TIENESERVICIOTV,FAMI_TIENEAUTOMOVIL,FAMI_TIENEMOTOCICLETA,FAMI_TIENECONSOLAVIDEOJUEGOS,FAMI_NUMLIBROS,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,FAMI_TRABAJOLABORPADRE,FAMI_TRABAJOLABORMADRE,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,ESTU_HORASSEMANATRABAJA,ESTU_TIPOREMUNERACION,COLE_CODIGO_ICFES,COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_COD_DANE_SEDE,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_JORNADA,COLE_COD_MCPIO_UBICACION,COLE_MCPIO_UBICACION,COLE_COD_DEPTO_UBICACION,COLE_DEPTO_UBICACION,ESTU_PRIVADO_LIBERTAD,ESTU_COD_MCPIO_PRESENTACION,ESTU_MCPIO_PRESENTACION,ESTU_DEPTO_PRESENTACION,ESTU_COD_DEPTO_PRESENTACION,PUNT_GLOBAL,ESTU_NSE_INDIVIDUAL,ESTU_NSE_ESTABLECIMIENTO,ESTU_ESTADOINVESTIGACION,edad,INSE,GLOBAL_CATEGORICO
9,2,1,20172,15056,0,2,0,18,76.0,12,76001.0,10,10,1,0,2,1,1,1,0,1,1,0,0,2,3,3,0,5,8,0,0,1,0,0,17053,176001007166,288,2,1,0,0,3,176001007166,309,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,367,2,3.0,1,15.0,61.5,2
9,2,1,20214,48290,0,2,0,18,76.0,12,76001.0,5,0,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,10,11,1,1,3,0,0,43026,376001013521,376,2,1,0,0,0,376001013521,369,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,373,3,4.0,1,15.0,76.5,2
9,2,1,20201,34594,0,2,0,18,76.0,12,76001.0,0,0,5,1,4,1,1,1,1,0,1,0,1,2,3,3,1,7,11,2,0,1,0,0,729939,376001000951,191,2,0,1,0,0,376001000951,212,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,367,3,4.0,1,17.0,67.0,2
9,2,1,20221,2179,0,2,0,18,76.0,12,76001.0,10,8,2,1,2,1,1,1,1,0,0,1,0,2,0,1,3,2,11,0,2,1,0,0,58727,376001028219,87,2,0,1,0,2,376001028219,108,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,368,2,3.0,1,16.0,61.0,2
9,2,0,20201,32847,0,2,0,18,76.0,31,76364.0,0,0,3,1,2,1,1,1,1,1,1,0,0,3,3,3,1,2,2,0,2,3,0,0,79160,376001013441,77,2,0,1,1,0,376001013441,98,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,389,3,4.0,1,16.0,69.2,2
9,2,0,20221,3269,0,2,0,18,76.0,12,76001.0,0,0,3,1,2,1,1,1,1,1,0,0,0,2,3,3,3,10,11,0,1,1,0,0,16766,376001003526,35,2,0,1,0,0,376001003526,50,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,365,3,3.0,1,16.0,72.4,2
9,2,1,20222,59042,0,2,0,18,76.0,12,76001.0,10,7,3,1,4,1,1,1,1,1,0,0,0,2,1,1,3,5,2,0,2,1,3,0,734749,176001007166,288,2,1,0,0,3,176001007166,309,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,368,2,3.0,1,17.0,56.5,2
9,2,0,20172,12139,0,2,0,18,76.0,12,76001.0,10,0,1,1,2,0,1,1,0,1,0,0,0,0,0,3,0,12,12,0,0,0,0,0,69864,376001021648,323,2,0,0,0,3,376001021648,344,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,373,1,3.0,1,16.0,51.1,2
9,2,0,20171,6911,0,2,0,18,76.0,12,76001.0,5,0,4,2,4,1,1,1,1,1,1,0,1,2,3,1,1,10,8,1,2,2,0,0,16691,376001001116,71,2,0,1,0,0,376001001116,92,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,361,3,4.0,1,17.0,70.3,2
9,2,1,20171,5321,0,2,0,18,76.0,12,76001.0,5,0,4,1,4,1,1,1,1,1,1,0,1,1,3,3,3,1,1,1,4,3,0,0,16733,376001002121,76,2,0,1,1,0,376001002121,97,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,368,3,4.0,1,16.0,71.4,2
9,2,1,20221,633,0,2,0,18,76.0,12,76001.0,10,8,2,1,5,1,1,1,1,1,1,0,0,1,3,1,1,1,8,1,0,3,0,1,17111,376001000128,48,2,0,1,0,0,376001000128,67,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,387,2,3.0,1,16.0,61.6,2
9,2,0,20171,8500,0,2,0,18,76.0,12,76001.0,8,0,2,1,4,1,1,1,0,1,1,0,0,3,3,3,1,3,8,0,1,1,0,0,62356,376001021885,135,2,0,1,0,2,376001021885,158,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,367,2,3.0,1,16.0,61.1,2
0,2,0,20171,6341,0,2,0,18,76.0,12,76001.0,0,5,5,2,0,1,1,1,1,1,1,0,1,2,3,3,3,1,1,0,0,1,0,0,16774,376001002279,85,2,0,1,1,0,376001002279,106,1,0,1,76001,0,76,0,0,76001.0,11,25,76.0,393,3,4.0,1,18.0,72.8,2
9,2,0,20172,15982,0,2,0,18,76.0,12,76001.0,8,8,1,1,4,1,1,1,0,0,0,0,0,3,3,1,3,4,11,0,3,3,0,0,17210,376001001132,45,2,0,0,0,3,376001001132,63,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,372,2,3.0,1,17.0,54.4,2
0,2,1,20171,6349,0,2,0,18,76.0,12,76001.0,0,0,5,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,11,0,0,3,0,0,16774,376001002279,85,2,0,1,1,0,376001002279,106,1,0,1,76001,0,76,0,0,76001.0,11,25,76.0,370,3,4.0,1,18.0,67.7,2
9,2,0,20202,40727,0,2,0,18,76.0,12,76001.0,7,8,2,1,2,1,1,1,0,1,0,0,0,1,3,3,3,2,11,0,0,0,0,0,734749,176001007166,288,2,1,0,0,3,176001007166,309,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,365,2,3.0,1,16.0,54.5,2
9,2,1,20221,1669,0,2,0,18,76.0,31,76364.0,11,1,2,0,2,1,1,1,1,1,0,0,0,2,0,3,1,4,2,2,1,1,0,0,17293,376001003461,165,2,0,1,0,0,376001003461,188,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,394,2,4.0,1,16.0,64.0,2
9,2,1,20214,46503,0,2,1,18,76.0,12,76001.0,11,8,1,2,1,1,1,1,0,1,0,0,1,2,0,1,1,5,6,0,1,3,0,0,89359,176001032055,285,2,1,0,0,3,176001032055,326,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,361,2,3.0,1,17.0,56.1,2
9,2,1,20222,58909,0,2,0,18,76.0,12,76001.0,8,0,2,1,4,1,1,1,1,1,1,0,0,0,3,3,2,4,4,0,2,2,0,0,17798,176001001745,212,2,1,0,0,3,176001001745,280,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,375,2,3.0,1,16.0,60.5,2
2,2,1,20171,4286,0,2,0,18,76.0,12,76001.0,1,4,5,1,2,1,1,1,1,1,1,0,1,2,3,3,1,6,1,0,0,2,0,0,16741,376001001221,34,2,0,1,1,0,376001001221,49,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,372,3,4.0,1,18.0,68.2,2
9,2,1,20214,46724,0,2,0,18,76.0,12,76001.0,0,10,2,1,2,1,1,1,0,1,1,0,0,1,1,1,0,10,11,2,3,3,0,0,734749,176001007166,288,2,1,0,0,3,176001007166,309,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,364,2,3.0,1,16.0,59.1,2
9,2,0,20221,2740,0,2,0,18,76.0,12,76001.0,1,1,2,1,4,1,1,1,1,1,0,0,0,2,3,3,1,5,10,0,2,1,0,0,714634,376001033859,155,2,0,1,0,0,376001033859,178,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,371,3,3.0,1,16.0,69.8,2
9,2,1,20221,662,0,2,0,18,76.0,31,76364.0,4,4,4,1,4,1,1,1,1,1,1,0,1,1,3,3,0,10,10,0,2,1,0,0,78733,376001011421,25,2,0,1,0,0,376001011421,38,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,387,3,4.0,1,16.0,70.8,2
9,2,0,20201,34264,0,2,0,18,76.0,12,76001.0,5,5,5,1,1,1,1,1,1,1,1,1,1,1,3,3,3,10,10,1,0,3,0,0,143396,376001043617,160,2,0,1,1,0,376001043617,183,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,385,3,4.0,1,16.0,81.0,2
0,2,0,20221,450,0,2,0,18,76.0,12,76001.0,0,10,4,1,4,1,1,1,1,1,0,0,1,3,3,3,1,7,5,0,0,1,0,0,16733,376001002121,76,2,0,1,1,0,376001002121,97,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,362,3,4.0,1,18.0,70.0,2
9,2,1,20214,47044,0,2,0,18,76.0,12,76001.0,0,0,2,1,2,1,1,1,1,1,0,0,1,2,1,3,0,8,11,1,2,3,0,0,111427,376001001451,104,2,0,0,0,3,376001001451,124,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,364,2,3.0,1,16.0,63.1,2
0,2,0,20171,4254,0,2,0,18,76.0,12,76001.0,0,0,5,1,4,1,1,1,1,1,1,0,1,3,3,3,1,10,11,0,0,2,0,0,16741,376001001221,34,2,0,1,1,0,376001001221,49,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,375,3,4.0,1,18.0,72.2,2
0,2,0,20221,90,0,2,0,18,76.0,12,76001.0,5,5,5,1,2,1,1,1,1,1,1,0,1,3,3,3,3,10,10,0,0,1,0,0,729939,376001000951,191,2,0,1,0,0,376001000951,212,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,364,3,4.0,1,18.0,84.8,2
9,2,0,20221,243,0,2,0,18,76.0,12,76001.0,0,10,3,1,2,1,1,1,1,1,1,0,1,2,1,3,1,2,8,0,2,3,0,0,628230,376001002082,137,0,0,1,0,0,376001002082,160,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,372,3,4.0,1,16.0,66.1,2
9,2,1,20222,61090,0,2,0,18,76.0,12,76001.0,8,0,2,1,4,1,1,1,1,1,1,1,1,1,3,1,1,4,8,0,0,1,0,0,89359,176001032055,285,2,1,0,0,3,176001032055,326,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,382,2,3.0,1,16.0,63.3,2
9,2,1,20201,33515,0,2,0,18,76.0,12,76001.0,0,0,2,2,4,1,1,1,1,1,0,0,0,2,2,3,3,5,8,0,0,2,0,0,16691,376001001116,71,2,0,1,0,0,376001001116,92,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,366,2,4.0,1,16.0,63.4,2
9,2,0,20194,29455,0,2,0,18,76.0,12,76001.0,8,8,1,3,4,1,1,1,1,1,0,0,0,0,0,1,0,9,4,0,0,0,0,0,70128,376001015702,11,2,0,0,1,2,376001015702,22,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,382,2,2.0,1,15.0,52.0,2
9,2,0,20201,32842,0,2,0,18,76.0,31,76364.0,0,0,3,2,0,1,1,1,1,1,1,0,0,2,3,3,1,5,10,1,3,3,0,0,79160,376001013441,77,2,0,1,1,0,376001013441,98,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,423,3,4.0,1,17.0,70.4,2
9,2,0,20221,598,0,2,0,18,76.0,12,76001.0,10,5,3,1,2,1,1,1,1,1,1,0,0,1,1,3,1,12,10,0,0,3,0,0,79160,376001013441,77,2,0,1,1,0,376001013441,98,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,366,3,4.0,1,17.0,67.1,2
9,2,1,20172,12978,0,2,0,18,76.0,12,76001.0,8,0,1,2,0,1,1,1,1,1,1,0,1,1,1,3,1,3,8,2,0,0,0,0,84608,376001000560,204,2,0,0,0,0,376001000560,233,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,363,2,3.0,1,15.0,62.5,2
9,2,0,20172,14074,0,2,0,18,76.0,12,76001.0,10,8,2,1,4,1,1,1,1,1,0,0,0,2,3,3,0,10,11,0,2,3,0,0,106401,376001036475,201,2,0,0,0,2,376001036475,229,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,405,2,3.0,1,17.0,60.2,2
9,2,0,20221,3697,0,2,0,18,76.0,12,76001.0,9,0,2,1,4,1,1,1,1,1,1,0,0,1,3,3,3,12,10,2,1,3,0,0,53058,376001007009,123,2,0,1,0,2,376001007009,144,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,382,3,3.0,1,15.0,66.5,2
2,2,1,20221,3448,0,2,0,18,76.0,12,76001.0,4,4,5,1,4,1,1,1,1,1,1,0,1,3,3,3,1,10,10,0,1,3,0,0,628255,376001002279,85,2,0,1,1,0,376001002279,106,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,368,3,4.0,1,18.0,76.1,2
9,2,1,20201,34418,0,2,0,18,76.0,12,76001.0,0,0,3,1,4,1,1,1,1,1,1,0,1,3,3,3,1,5,7,1,2,1,3,1,17806,376001001639,355,2,0,1,1,0,376001001639,386,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,373,3,4.0,1,17.0,71.4,2
9,2,0,20172,17335,0,2,0,18,76.0,12,76001.0,8,8,2,2,1,1,1,1,1,1,0,0,0,2,3,1,0,12,11,0,2,1,0,0,17053,176001007166,288,2,1,0,0,3,176001007166,309,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,363,2,3.0,1,16.0,55.7,2
0,2,0,20201,34560,0,2,0,18,76.0,12,76001.0,5,0,4,1,2,1,1,1,1,1,1,1,1,3,3,3,3,11,1,2,2,1,0,0,729939,376001000951,191,2,0,1,0,0,376001000951,212,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,426,3,4.0,1,18.0,74.3,2
9,2,1,20221,1857,0,2,0,18,76.0,12,76001.0,5,5,3,2,4,1,1,1,1,1,1,0,1,3,1,3,0,5,10,1,1,1,0,0,17004,376001002376,115,2,0,1,0,0,376001002376,135,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,387,3,4.0,1,16.0,77.3,2
9,2,1,20222,60295,0,2,0,18,76.0,12,76001.0,10,11,1,3,1,1,1,1,0,0,0,0,0,1,0,1,0,8,11,2,0,1,0,0,694729,276001005184,249,2,1,0,0,0,276001005184,274,1,0,5,76001,0,76,0,0,76001.0,11,25,76.0,375,2,2.0,1,16.0,52.2,2
9,2,1,20221,1778,0,2,0,18,76.0,12,76001.0,5,5,3,1,2,1,1,1,1,1,1,0,0,3,3,3,1,11,10,0,1,3,0,0,58719,376001016334,119,2,0,1,1,0,376001016334,139,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,397,3,4.0,1,16.0,77.6,2
9,2,1,20201,33172,0,2,0,18,76.0,12,76001.0,0,11,2,1,4,1,1,1,0,0,1,0,1,0,3,3,0,10,6,0,4,3,0,0,62356,376001021885,135,2,0,1,0,2,376001021885,158,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,361,2,3.0,1,16.0,61.9,2
9,2,1,20171,6207,0,2,0,18,76.0,12,76001.0,5,5,5,3,1,1,1,1,1,1,1,0,1,3,3,3,1,10,10,0,0,1,0,0,50559,376001013157,4,1,0,1,0,0,376001013157,11,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,373,3,4.0,1,17.0,81.0,2
9,2,0,20201,32799,0,2,0,18,76.0,12,76001.0,0,5,3,1,4,1,1,1,1,1,1,0,0,1,3,3,3,10,10,0,4,3,0,0,79160,376001013441,77,2,0,1,1,0,376001013441,98,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,393,3,4.0,1,17.0,74.4,2
9,2,0,20221,820,0,2,0,18,76.0,12,76001.0,0,0,4,1,2,1,1,1,1,1,1,0,1,2,3,0,0,4,4,1,1,3,0,0,17186,376001006983,149,0,0,1,0,0,376001006983,172,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,378,3,4.0,1,16.0,65.5,2
9,2,1,20201,32761,0,2,0,18,76.0,31,76364.0,8,5,1,1,1,1,1,1,0,1,0,1,1,3,3,3,3,7,10,2,1,1,0,0,79160,376001013441,77,2,0,1,1,0,376001013441,98,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,418,3,4.0,1,17.0,68.0,2
9,2,1,20171,4803,0,2,0,18,76.0,12,76001.0,0,0,2,1,4,1,1,1,1,1,1,0,0,3,3,3,3,10,8,0,2,3,0,0,112078,376001037650,33,2,0,1,1,2,376001037650,48,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,390,3,4.0,1,16.0,71.7,2
9,2,0,20201,32840,0,2,0,18,76.0,12,76001.0,5,1,3,2,4,1,1,1,1,1,1,1,1,1,1,3,0,10,4,2,3,3,0,0,79160,376001013441,77,2,0,1,1,0,376001013441,98,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,392,3,4.0,1,18.0,67.7,2
9,2,0,20222,61167,0,2,0,18,76.0,12,76001.0,9,9,1,1,4,1,0,0,1,1,0,0,0,1,2,3,0,6,6,0,3,3,0,0,31294,176001008669,243,2,1,0,0,3,176001008669,242,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,362,1,2.0,1,16.0,47.0,2
0,2,1,20201,34590,0,2,0,18,76.0,12,76001.0,5,5,4,3,3,1,1,1,1,1,1,0,1,3,3,3,3,10,10,2,0,3,0,0,729939,376001000951,191,2,0,1,0,0,376001000951,212,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,364,3,4.0,1,18.0,84.8,2
9,2,1,20171,4383,0,2,0,18,76.0,12,76001.0,0,0,3,2,1,1,1,1,1,1,1,0,1,3,3,3,3,10,10,0,0,2,0,0,24430,376001005626,39,2,0,1,0,0,376001005626,56,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,368,3,4.0,1,16.0,76.7,2
9,2,1,20171,7062,0,2,0,18,76.0,12,76001.0,5,5,2,0,2,1,1,1,1,1,0,0,1,2,3,3,0,10,12,2,4,2,0,0,74641,376001007670,129,2,0,1,0,3,376001007670,150,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,371,3,3.0,1,16.0,69.7,2
9,2,0,20201,33284,0,2,0,18,76.0,12,76001.0,5,5,5,1,4,1,1,1,1,1,1,0,1,3,3,3,1,10,10,2,2,2,0,0,17335,376001000276,32,2,0,1,0,0,376001000276,47,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,374,3,4.0,1,16.0,82.8,2
9,2,0,20202,35845,0,2,0,18,76.0,12,76001.0,9,0,2,1,2,1,1,1,0,0,1,0,0,1,1,1,1,12,10,2,2,1,0,0,89359,176001032055,285,2,1,0,0,3,176001032055,326,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,387,2,3.0,1,16.0,55.8,2
9,2,1,20201,34267,0,2,0,18,76.0,12,76001.0,1,9,3,1,4,1,1,1,1,1,0,0,1,1,3,3,1,2,4,2,2,3,1,1,143396,376001043617,160,2,0,1,1,0,376001043617,183,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,428,2,4.0,1,16.0,59.7,2
9,2,1,20201,33386,0,2,0,18,76.0,12,76001.0,0,1,5,1,4,1,1,1,1,1,1,1,1,1,3,1,1,10,11,0,0,3,0,0,628255,376001002279,85,2,0,1,1,0,376001002279,106,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,380,3,4.0,1,17.0,66.6,2
9,2,1,20171,5654,0,2,0,18,76.0,12,76001.0,0,10,2,1,2,1,1,1,0,1,0,0,1,3,3,3,1,10,11,2,0,1,3,0,17723,376001002066,330,2,0,1,0,2,376001002066,352,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,388,2,3.0,1,16.0,62.5,2
9,2,0,20221,474,0,2,0,18,76.0,12,76001.0,0,0,3,1,4,1,1,1,0,1,1,1,1,2,3,3,3,0,11,0,0,2,0,0,729954,376001000519,98,0,0,1,0,0,376001000519,57,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,373,3,4.0,1,16.0,67.9,2
9,2,1,20214,46491,0,2,0,18,76.0,12,76001.0,0,0,4,0,2,1,1,1,1,1,1,0,1,2,1,3,1,10,10,0,4,3,0,0,89359,176001032055,285,2,1,0,0,3,176001032055,326,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,375,3,3.0,1,16.0,72.4,2
9,2,1,20201,32742,0,2,0,18,76.0,12,76001.0,10,10,2,0,2,1,1,1,1,1,1,0,1,2,1,3,1,1,11,0,4,3,0,0,79160,376001013441,77,2,0,1,1,0,376001013441,98,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,416,3,4.0,1,17.0,64.5,2
9,2,1,20201,33480,0,2,0,18,76.0,31,76364.0,0,0,3,1,4,1,1,1,1,1,1,0,1,1,1,1,0,10,10,0,0,3,0,0,50559,376001013157,4,1,0,1,0,0,376001013157,11,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,431,3,4.0,1,16.0,68.5,2
9,2,1,20222,58509,0,2,0,18,76.0,12,76001.0,0,0,3,1,4,1,1,1,1,1,1,0,1,2,3,3,0,8,11,0,2,3,0,0,738815,376001012673,27,1,0,0,0,2,376001012673,40,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,361,3,3.0,1,15.0,67.4,2
9,2,1,20171,8186,0,2,0,18,76.0,12,76001.0,10,10,3,1,4,1,1,1,1,1,1,0,1,2,3,3,3,6,11,0,0,1,0,0,16691,376001001116,71,2,0,1,0,0,376001001116,92,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,371,3,4.0,1,16.0,66.6,2
9,2,0,20214,51834,0,2,0,18,76.0,12,76001.0,5,5,2,1,4,1,1,1,1,1,1,0,1,2,0,3,1,6,8,2,1,1,0,0,17681,176001001729,278,2,1,0,0,3,176001001729,301,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,376,3,3.0,1,16.0,72.2,2
9,2,1,20221,3034,0,2,0,18,76.0,12,76001.0,0,0,2,1,4,1,1,1,1,1,1,0,0,2,1,3,3,11,10,1,2,1,0,0,74641,376001007670,129,2,0,1,0,3,376001007670,150,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,368,3,4.0,1,16.0,69.4,2
9,2,0,20171,8646,0,2,0,18,76.0,12,76001.0,0,5,4,1,4,1,1,1,1,1,1,0,1,3,1,0,1,7,7,2,2,3,0,0,17004,376001002376,115,2,0,1,0,0,376001002376,135,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,388,3,4.0,1,16.0,68.0,2
9,2,1,20221,461,0,2,0,18,76.0,12,76001.0,5,0,4,1,4,1,1,1,1,1,0,0,1,2,3,1,2,7,11,0,4,3,0,0,79160,376001013441,77,2,0,1,1,0,376001013441,98,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,378,3,4.0,1,17.0,67.8,2
9,2,1,20221,1267,0,2,0,18,76.0,12,76001.0,0,0,5,1,4,1,1,1,1,1,1,0,0,3,1,3,1,10,11,1,1,1,3,1,143396,376001043617,160,2,0,1,1,0,376001043617,183,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,368,3,4.0,1,16.0,68.5,2
9,2,1,20171,5726,0,2,0,18,76.0,12,76001.0,1,5,5,2,0,1,1,1,1,1,1,0,1,2,3,3,1,11,10,0,0,1,0,0,143396,376001043617,160,2,0,1,1,0,376001043617,183,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,392,3,4.0,1,16.0,69.3,2
9,2,1,20214,51418,0,2,0,18,76.0,12,76001.0,11,0,2,2,4,1,1,1,0,1,0,0,1,0,0,0,0,3,10,0,4,3,3,3,106401,376001036475,201,2,0,0,0,2,376001036475,229,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,368,2,3.0,1,15.0,54.5,2
9,2,1,20221,3105,0,2,0,18,76.0,12,76001.0,0,0,2,1,4,1,1,1,1,1,1,1,1,2,3,3,3,10,10,0,2,1,0,0,74641,376001007670,129,2,0,1,0,3,376001007670,150,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,421,3,4.0,1,16.0,75.9,2
9,2,1,20201,32766,0,2,0,18,76.0,31,76364.0,5,0,3,1,4,1,1,1,1,1,1,0,1,2,3,3,0,10,12,0,0,1,0,0,79160,376001013441,77,2,0,1,1,0,376001013441,98,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,391,3,4.0,1,17.0,72.8,2
9,2,1,20221,484,0,2,0,18,76.0,12,76001.0,5,5,4,3,3,1,1,1,1,1,1,1,1,2,3,3,3,10,12,1,0,1,0,0,16733,376001002121,76,2,0,1,1,0,376001002121,97,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,400,3,4.0,1,18.0,78.3,2
9,2,0,20171,4736,0,2,0,18,76.0,12,76001.0,0,0,3,1,4,1,1,1,1,1,1,0,1,2,3,3,0,10,4,0,2,1,0,0,105742,376001026968,111,2,0,1,1,0,376001026968,131,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,367,3,4.0,1,16.0,69.9,2
9,2,0,20222,59791,0,2,0,18,76.0,12,76001.0,10,5,3,1,4,1,1,1,0,1,0,0,0,1,1,3,3,12,5,0,0,3,0,0,267021,176001005091,268,2,1,0,0,3,176001005091,292,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,374,2,3.0,1,15.0,59.1,2
9,2,0,20171,8111,0,2,0,18,76.0,30,76364.0,5,0,3,1,4,1,1,1,1,1,1,0,1,2,1,3,0,10,12,0,0,1,0,0,16980,376001000721,108,2,0,1,0,0,376001000721,128,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,366,3,4.0,1,16.0,69.1,2
9,2,0,20171,4429,0,2,0,18,76.0,12,76001.0,10,1,4,1,4,1,1,1,1,1,1,0,1,3,3,3,3,1,1,0,3,2,0,0,17749,376001000829,346,0,0,1,0,0,376001000829,377,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,394,3,4.0,1,16.0,70.0,2
9,2,0,20221,1565,0,2,0,18,76.0,12,76001.0,5,5,5,1,4,1,1,1,1,1,1,0,0,3,3,3,1,10,10,0,2,1,0,1,17335,376001000276,32,2,0,1,0,0,376001000276,47,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,373,3,4.0,1,16.0,81.6,2
9,2,1,20194,24080,0,2,0,18,76.0,12,76001.0,10,10,2,2,4,1,1,1,0,1,0,0,0,0,0,0,0,12,11,0,1,2,0,0,136879,176001029411,213,2,1,0,0,3,176001029411,244,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,372,2,3.0,1,15.0,51.9,2
