PERIODO,COLE_COD_DANE_ESTABLECIMIENTO,COLE_COD_DANE_SEDE,PUNT_GLOBAL,edad,ESTU_TIPODOCUMENTO,ESTU_NACIONALIDAD,ESTU_GENERO,ESTU_PAIS_RESIDE,ESTU_DEPTO_RESIDE,ESTU_MCPIO_RESIDE,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_CUARTOSHOGAR,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_TIENELAVADORA,FAMI_TIENEHORNOMICROOGAS,FAMI_TIENESERVICIOTV,FAMI_TIENEAUTOMOVIL,FAMI_TIENEMOTOCICLETA,FAMI_TIENECONSOLAVIDEOJUEGOS,FAMI_NUMLIBROS,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,FAMI_TRABAJOLABORPADRE,FAMI_TRABAJOLABORMADRE,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,ESTU_HORASSEMANATRABAJA,ESTU_TIPOREMUNERACION,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_JORNADA,COLE_MCPIO_UBICACION,COLE_DEPTO_UBICACION,GLOBAL_CATEGORICO
20221,376001000000.0,376001000000.0,373,16.0,10,7,1,7,23,16,0,0,3,1,2,1,1,1,1,1,1,0,1,2,1,1,0,12,10,0,4,3,0,0,166,2,0,1,0,0,195,1,1,0,0,0,2
20211,376001000000.0,376001000000.0,372,16.0,10,7,1,7,23,16,1,1,2,2,1,1,1,1,1,1,1,0,1,1,3,3,1,2,8,2,2,2,3,1,152,2,0,1,0,0,180,1,1,0,0,0,2
20222,176002000000.0,176002000000.0,367,16.0,10,7,1,7,23,16,8,6,1,1,2,1,1,1,0,1,0,1,0,0,3,1,3,9,12,2,1,1,0,0,323,2,1,0,0,3,531,0,1,1,0,0,2
20194,176001000000.0,176001000000.0,387,15.0,10,7,1,7,23,16,0,0,3,1,1,1,1,1,1,1,1,0,1,2,3,3,3,7,10,0,1,3,0,1,338,2,1,0,0,3,369,1,1,1,0,0,2
20211,376001000000.0,376001000000.0,366,16.0,10,7,0,7,23,16,0,10,1,1,4,1,1,1,1,1,1,0,0,3,1,3,3,10,11,0,1,2,0,1,133,2,0,1,0,0,159,1,1,0,0,0,2
20211,376001000000.0,376001000000.0,363,16.0,10,7,0,7,23,16,8,5,4,1,4,1,1,1,1,1,1,0,1,2,1,3,1,12,10,2,2,1,0,0,144,2,0,1,0,0,171,1,0,0,0,0,2
20181,376001000000.0,376001000000.0,365,16.0,10,7,1,7,23,16,8,1,2,1,4,1,1,1,0,1,0,0,0,1,3,3,1,3,12,0,0,3,0,0,174,2,0,1,0,2,205,1,1,1,0,0,2
20211,376001000000.0,376001000000.0,377,16.0,10,7,0,7,23,16,10,10,2,1,2,1,1,1,0,1,0,1,0,1,3,3,0,4,4,0,1,3,0,0,69,0,0,1,0,2,95,1,1,0,0,0,2
20171,376001000000.0,376001000000.0,364,16.0,10,7,0,7,23,16,0,0,2,2,1,1,1,1,0,1,0,0,0,1,3,3,1,6,11,0,0,3,0,0,114,0,0,1,0,2,142,1,1,1,0,0,2
20181,376001000000.0,376001000000.0,411,18.0,0,7,1,7,23,16,0,0,4,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,10,0,2,3,0,0,427,2,0,1,0,0,456,1,1,0,0,0,2
20201,376001000000.0,376001000000.0,377,16.0,10,7,1,7,23,16,5,0,2,3,0,1,1,1,1,1,1,0,1,3,0,3,1,10,10,0,1,3,0,0,152,2,0,1,0,0,180,1,1,0,0,0,2
20172,176001000000.0,176001000000.0,395,16.0,10,7,1,7,23,16,6,9,1,0,2,1,1,0,1,0,0,0,0,2,0,1,0,3,11,2,1,1,0,0,368,2,1,0,0,3,396,1,1,1,0,0,2
20202,376001000000.0,376001000000.0,370,16.0,10,7,0,7,23,16,8,8,0,2,2,0,0,1,0,1,0,0,0,0,2,1,2,2,11,2,0,4,0,0,39,1,0,0,0,2,59,1,1,0,0,0,2
20221,376001000000.0,376001000000.0,373,16.0,10,7,1,7,23,16,0,0,2,0,2,1,1,1,1,1,1,0,1,1,3,1,1,10,10,0,0,2,0,0,204,2,0,1,1,0,234,1,1,0,0,0,2
20221,376001000000.0,376001000000.0,366,16.0,10,7,1,7,23,16,0,0,4,2,4,1,1,1,1,1,1,0,1,2,3,3,3,10,10,0,0,1,0,0,147,2,0,1,1,0,174,1,1,0,0,0,2
20181,376001000000.0,376001000000.0,370,17.0,10,7,0,7,23,16,0,0,3,2,0,1,1,1,1,1,1,0,1,2,1,3,3,1,1,0,0,3,0,0,452,2,0,1,1,0,496,1,1,0,0,0,2
20201,376001000000.0,376001000000.0,375,16.0,10,7,1,7,23,16,0,0,4,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,2,0,0,3,0,0,37,2,0,1,0,0,57,1,0,0,0,0,2
20201,376001000000.0,376001000000.0,375,17.0,10,7,1,7,23,16,0,0,2,2,1,1,1,1,1,1,1,0,1,3,3,3,1,3,4,1,2,3,4,1,181,2,0,1,0,0,212,1,1,1,0,0,2
20191,376001000000.0,376001000000.0,382,16.0,10,7,0,7,23,16,5,0,4,2,1,1,1,1,1,1,1,0,1,2,3,3,3,10,10,0,2,1,0,0,102,2,0,1,1,0,130,1,0,0,0,0,2
20202,376001000000.0,376001000000.0,385,16.0,10,7,0,7,23,16,8,7,1,2,1,1,1,1,1,1,0,1,0,2,1,3,1,2,2,2,0,2,0,1,270,2,0,0,0,3,308,1,1,1,0,0,2
20191,376001000000.0,376001000000.0,364,17.0,10,7,1,7,23,16,4,4,4,1,2,1,1,1,1,1,0,1,1,0,3,3,3,12,11,2,4,0,0,0,47,2,0,1,0,0,70,1,1,0,0,0,2
20171,376001000000.0,376001000000.0,366,16.0,10,7,0,7,23,16,8,0,4,2,2,0,1,0,1,0,1,0,1,1,1,3,0,12,10,0,1,0,0,0,143,2,0,1,0,0,170,1,1,1,0,0,2
20181,376001000000.0,376001000000.0,372,16.0,10,7,0,7,23,16,5,5,4,3,3,1,1,1,1,1,1,0,1,3,3,3,3,4,10,0,2,1,0,0,190,0,0,1,0,3,221,1,1,0,0,0,2
20211,376001000000.0,376001000000.0,361,16.0,10,7,0,7,23,13,5,1,4,1,2,1,1,1,1,1,1,0,0,2,3,3,3,2,2,0,4,1,0,0,441,0,0,1,0,0,485,1,1,0,0,0,2
20191,376001000000.0,376001000000.0,369,16.0,10,7,0,7,23,16,0,0,3,1,4,1,1,1,1,1,1,0,0,1,1,3,1,10,10,2,2,1,0,0,177,0,0,1,0,0,208,1,1,0,0,0,2
20201,376001000000.0,376001000000.0,365,18.0,10,7,1,7,23,13,1,1,4,1,4,1,1,1,1,1,0,0,1,1,3,3,0,12,12,2,2,3,3,1,163,1,0,1,0,0,192,1,1,0,0,0,2
20181,376001000000.0,376001000000.0,386,16.0,10,7,1,7,23,16,5,5,2,2,4,1,1,1,1,1,0,0,0,1,3,1,0,10,10,2,3,3,0,0,163,1,0,1,0,0,192,1,1,0,0,0,2
20222,176002000000.0,176002000000.0,367,16.0,10,7,0,7,23,16,8,6,0,1,2,1,0,0,1,1,0,1,1,2,1,1,0,8,11,1,4,3,0,1,323,2,1,0,0,3,20,0,1,1,0,0,2
20201,376001000000.0,376001000000.0,363,15.0,10,7,0,7,23,16,0,0,2,1,4,1,1,1,1,1,1,0,0,3,1,3,3,2,2,0,0,1,0,0,156,2,0,1,1,0,184,1,1,0,0,0,2
20214,376001000000.0,376001000000.0,366,16.0,10,7,1,7,23,16,4,4,2,1,4,1,0,1,0,1,0,0,0,0,3,3,0,12,10,1,4,1,0,0,61,2,0,0,0,3,254,1,1,1,0,0,2
20191,376001000000.0,376001000000.0,449,17.0,10,7,1,7,23,16,5,1,4,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,11,1,2,1,0,0,102,2,0,1,1,0,130,1,0,0,0,0,2
20211,376001000000.0,376001000000.0,386,17.0,10,7,0,7,23,16,4,0,5,1,4,1,1,1,1,1,1,0,1,2,3,3,0,1,2,2,1,1,0,0,204,2,0,1,1,0,234,1,1,0,0,0,2
20221,376001000000.0,376001000000.0,418,17.0,10,7,1,7,23,16,0,5,3,1,4,1,1,1,1,0,1,0,1,2,3,3,1,1,12,0,4,3,0,0,102,2,0,1,1,0,130,1,0,0,0,0,2
20191,376001000000.0,376001000000.0,376,17.0,10,7,0,7,23,16,5,0,5,0,2,1,1,1,1,1,1,0,1,3,3,3,3,1,11,0,4,1,0,0,115,2,0,1,1,0,143,1,0,0,0,0,2
20221,376001000000.0,376001000000.0,365,17.0,10,7,0,7,23,16,4,8,2,1,2,1,1,1,1,1,0,1,0,1,0,0,0,9,9,2,3,3,3,1,66,2,0,1,0,0,92,1,1,1,0,0,2
20221,376001000000.0,376001000000.0,400,17.0,10,7,0,7,23,16,5,0,5,1,2,1,1,1,1,1,1,0,1,3,3,3,1,10,11,0,2,3,0,0,441,0,0,1,0,0,485,1,1,0,0,0,2
20182,176001000000.0,176001000000.0,377,17.0,10,7,1,7,23,16,7,11,1,0,2,1,0,0,0,0,0,0,0,0,2,1,2,5,8,0,0,1,1,1,377,2,1,0,0,3,406,1,1,1,0,0,2
20194,176001000000.0,176001000000.0,362,15.0,10,7,0,7,23,16,0,0,2,0,2,1,1,1,1,1,0,0,0,2,3,3,2,6,10,0,3,1,0,0,313,2,1,0,0,3,346,1,1,1,0,0,2
20171,376001000000.0,376001000000.0,387,16.0,10,7,1,7,23,16,0,0,2,1,5,1,1,1,1,1,1,0,0,2,3,3,1,1,10,0,0,1,0,0,207,2,0,1,0,0,237,1,1,0,0,0,2
20191,376001000000.0,376001000000.0,367,17.0,10,7,0,7,23,16,0,0,5,1,0,1,1,1,1,1,1,0,1,2,3,3,1,10,11,0,1,1,0,0,49,2,0,1,1,0,72,1,1,0,0,0,2
20171,376001000000.0,376001000000.0,361,17.0,10,7,0,7,23,16,5,5,5,1,1,1,1,1,1,1,1,0,0,3,3,3,3,10,10,1,1,3,0,0,115,2,0,1,1,0,143,1,0,1,0,0,2
20181,376001000000.0,376001000000.0,370,16.0,10,7,1,7,23,16,0,0,2,2,1,1,1,1,1,1,1,0,1,3,3,1,1,10,10,0,2,1,0,0,152,2,0,1,0,0,180,1,1,0,0,0,2
20171,376001000000.0,376001000000.0,374,18.0,0,7,0,7,23,16,5,0,4,1,1,1,1,1,1,1,1,0,0,3,3,3,3,10,10,1,2,2,0,0,115,2,0,1,1,0,143,1,0,1,0,0,2
20172,176001000000.0,176001000000.0,365,16.0,10,7,1,7,23,16,9,9,1,1,2,0,0,0,0,1,0,0,0,1,0,1,1,12,11,2,2,1,0,0,364,2,1,0,0,3,391,1,1,1,0,0,2
20222,376001000000.0,376001000000.0,365,15.0,10,7,1,7,23,16,11,10,0,2,2,1,1,1,1,1,1,0,1,0,3,3,1,8,8,0,4,3,0,0,467,2,0,0,0,0,511,1,1,1,0,0,2
20211,376001000000.0,376001000000.0,476,17.0,10,7,1,7,23,16,5,0,2,1,2,1,1,1,1,1,1,0,1,2,3,3,1,10,10,1,0,1,0,0,133,2,0,1,0,0,159,1,1,0,0,0,2
20222,176001000000.0,176001000000.0,368,15.0,10,7,0,7,23,16,10,9,0,1,4,0,0,1,0,0,0,0,0,3,0,0,1,9,11,2,1,2,0,0,341,2,1,0,0,3,372,1,1,4,0,0,2
20221,376001000000.0,376001000000.0,375,16.0,10,7,0,7,23,16,0,0,4,1,2,1,1,1,1,1,1,0,1,3,2,3,3,11,10,2,1,1,4,0,37,2,0,1,0,0,57,1,0,0,0,0,2
20211,376001000000.0,376001000000.0,384,17.0,10,7,0,7,23,16,5,10,4,2,4,1,1,1,1,1,1,0,1,1,3,3,3,1,2,1,4,3,0,0,101,2,0,1,1,0,129,1,1,0,0,0,2
20221,376001000000.0,376001000000.0,370,16.0,10,7,1,7,23,16,0,0,4,1,4,1,1,1,1,1,1,0,1,0,3,3,3,10,12,0,4,3,0,0,180,2,0,1,0,0,211,1,1,0,0,0,2
20191,376001000000.0,376001000000.0,368,16.0,10,7,0,7,23,16,0,0,3,1,4,1,1,1,1,1,1,1,1,2,1,3,1,5,10,0,0,1,0,0,152,2,0,1,0,0,180,1,1,0,0,0,2
20211,376001000000.0,376001000000.0,400,17.0,10,7,1,7,23,16,6,8,4,1,4,1,1,1,1,1,1,0,1,1,1,3,1,12,11,0,0,1,0,0,98,2,0,1,0,0,126,1,1,0,0,0,2
20181,376001000000.0,376001000000.0,370,16.0,10,7,0,7,23,16,5,5,4,1,4,1,1,1,1,1,1,0,1,3,1,3,1,10,10,1,1,1,0,0,147,2,0,1,1,0,174,1,1,0,0,0,2
20171,376001000000.0,376001000000.0,363,15.0,10,7,0,7,23,16,5,1,2,1,2,1,1,1,1,1,1,1,0,1,1,3,1,10,8,0,0,3,0,0,204,2,0,1,1,0,234,1,1,0,0,0,2
20171,376001000000.0,376001000000.0,361,16.0,10,7,1,7,23,16,0,0,2,2,1,1,1,1,1,1,1,1,1,3,0,1,3,10,1,0,2,2,0,0,204,2,0,1,1,0,234,1,1,0,0,0,2
20191,376001000000.0,376001000000.0,386,17.0,10,7,0,7,23,16,8,0,5,1,1,1,1,1,1,1,1,0,1,0,3,3,3,1,4,0,4,3,0,0,102,2,0,1,1,0,130,1,0,0,0,0,2
20201,376001000000.0,376001000000.0,363,,10,7,1,7,23,16,0,0,4,1,4,1,1,1,1,1,1,0,1,1,3,3,1,1,1,2,0,1,0,0,144,2,0,1,0,0,171,1,0,0,0,0,2
20194,376001000000.0,376001000000.0,362,17.0,10,7,1,7,23,16,10,8,1,1,2,1,1,1,0,1,1,1,0,1,0,3,0,12,8,1,2,1,0,0,267,2,0,0,0,0,305,1,1,0,0,0,2
20221,376001000000.0,376001000000.0,370,16.0,10,7,1,7,23,16,5,5,4,1,2,1,1,1,1,1,1,0,1,2,3,3,3,10,10,2,0,1,0,0,5,1,0,1,0,0,13,1,1,0,0,0,2
20171,376001000000.0,376001000000.0,409,17.0,10,7,1,7,23,16,0,0,4,1,2,1,1,1,1,1,1,1,1,2,3,3,3,1,11,1,1,2,0,0,47,2,0,1,0,0,70,1,1,0,0,0,2
20211,376001000000.0,376001000000.0,372,16.0,10,7,1,7,23,16,5,0,3,0,2,1,1,1,1,1,1,0,1,0,1,3,0,10,9,0,4,3,0,0,95,2,0,1,0,0,123,1,1,0,0,0,2
20191,376001000000.0,376001000000.0,388,17.0,10,7,1,7,23,16,8,5,5,1,1,1,1,1,1,1,1,0,1,2,1,3,1,2,10,1,2,1,0,0,47,2,0,1,0,0,70,1,1,0,0,0,2
20181,376001000000.0,376001000000.0,361,16.0,10,7,0,7,23,16,10,1,2,1,4,1,1,1,1,1,0,1,0,0,0,1,1,9,8,2,0,3,0,0,167,2,0,1,0,3,196,1,1,1,0,0,2
20172,376001000000.0,376001000000.0,361,15.0,10,7,1,7,23,16,4,0,1,1,4,1,1,1,1,1,1,0,1,1,2,3,1,6,10,0,3,3,0,0,233,2,0,0,0,0,88,1,1,1,0,0,2
20171,376001000000.0,376001000000.0,368,18.0,0,7,1,7,23,16,4,4,4,2,0,1,1,1,1,1,1,1,1,0,1,3,1,10,10,0,0,1,2,0,115,2,0,1,1,0,143,1,0,1,0,0,2
20214,376001000000.0,376001000000.0,375,16.0,10,7,1,7,23,16,10,10,3,1,4,1,1,1,1,1,1,1,1,0,3,3,1,4,8,1,4,1,3,2,39,1,0,0,0,2,59,1,1,0,0,0,2
20211,376001000000.0,376001000000.0,376,19.0,0,7,1,7,23,16,9,0,5,0,2,1,1,1,1,1,1,1,1,3,1,3,3,5,1,1,4,1,0,1,42,2,0,1,0,0,63,1,1,1,0,0,2
20181,376001000000.0,376001000000.0,384,16.0,10,7,0,7,23,16,0,5,3,2,1,1,1,1,1,1,1,0,1,2,1,3,3,10,10,0,3,1,0,0,152,2,0,1,0,0,180,1,1,0,0,0,2
20201,476001000000.0,476001000000.0,374,17.0,10,7,1,7,23,16,0,0,3,1,4,1,1,1,1,1,0,0,0,3,3,3,3,6,10,0,2,3,0,3,259,2,0,1,0,0,293,1,1,1,0,0,2
20222,376001000000.0,376001000000.0,372,15.0,10,7,1,7,23,16,10,0,1,1,2,1,1,1,1,1,1,0,0,2,1,1,1,1,1,1,2,3,0,0,446,2,0,0,0,2,490,1,1,1,0,0,2
20191,376001000000.0,376001000000.0,370,16.0,10,7,1,7,23,16,4,0,2,1,4,1,1,1,1,1,1,0,1,1,3,3,3,3,2,0,0,1,3,1,209,2,0,1,0,0,239,1,1,1,0,0,2
20222,376001000000.0,376001000000.0,382,16.0,10,7,1,7,23,16,0,8,2,0,2,1,1,1,1,1,0,0,1,1,3,3,1,10,12,1,4,1,0,0,140,2,0,0,0,3,167,1,1,0,0,0,2
20181,376001000000.0,376001000000.0,402,16.0,10,7,0,7,23,16,0,5,3,1,4,1,1,1,1,1,1,0,0,3,3,3,3,10,10,0,2,2,0,0,163,1,0,1,0,0,192,1,1,0,0,0,2
20211,376001000000.0,376001000000.0,361,16.0,10,7,1,7,23,16,0,0,4,1,2,1,1,1,1,1,1,0,1,2,3,3,1,2,2,0,0,3,0,0,152,2,0,1,0,0,180,1,1,0,0,0,2
20194,376001000000.0,376001000000.0,368,15.0,10,7,1,7,23,16,0,0,2,1,4,1,1,1,1,0,1,0,1,3,3,3,1,1,1,2,2,1,0,0,267,2,0,0,0,0,305,1,1,0,0,0,2
20201,376001000000.0,376001000000.0,386,,10,7,1,7,23,16,0,0,5,3,3,1,1,1,1,1,1,0,1,3,1,3,3,7,2,0,0,1,3,1,101,2,0,1,1,0,129,1,1,0,0,0,2
20211,376001000000.0,376001000000.0,363,19.0,0,7,0,7,23,16,4,0,5,2,0,1,1,1,1,1,1,1,1,2,3,3,1,5,11,0,1,3,0,0,49,2,0,1,1,0,72,1,1,0,0,0,2
20191,376001000000.0,376001000000.0,362,17.0,10,7,1,7,23,16,0,0,4,1,4,1,1,1,1,1,1,0,1,3,3,3,3,1,10,1,1,1,0,0,452,2,0,1,1,0,496,1,1,0,0,0,2
20191,376001000000.0,376001000000.0,363,18.0,0,7,1,7,23,16,5,5,5,1,1,1,1,1,1,1,1,0,1,3,3,3,1,10,10,0,2,2,0,0,58,2,0,1,0,0,83,1,1,0,0,0,2
20221,376001000000.0,376001000000.0,365,16.0,10,7,1,7,23,16,9,0,1,1,4,1,1,1,1,1,1,0,1,1,3,3,3,10,10,0,0,1,0,0,437,2,0,1,0,0,481,1,1,0,0,0,2
20211,476001000000.0,476001000000.0,375,16.0,10,7,1,7,23,16,3,10,3,1,4,1,1,0,1,1,0,0,0,1,1,2,1,5,4,2,0,3,0,0,444,2,0,1,0,3,488,1,1,5,0,0,2
20171,376001000000.0,376001000000.0,380,18.0,2,7,1,7,23,16,5,0,2,1,4,1,1,1,1,1,1,0,1,3,3,3,1,10,2,0,2,2,0,0,101,2,0,1,1,0,129,1,1,0,0,0,2
20211,376001000000.0,376001000000.0,364,,10,7,1,7,23,16,0,5,4,1,4,1,1,1,1,1,1,0,1,2,3,1,2,10,10,1,2,2,0,0,468,2,0,1,0,0,512,1,1,0,0,0,2
20171,376001000000.0,376001000000.0,385,18.0,0,7,1,7,23,16,5,5,3,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,10,0,2,3,0,0,245,2,0,1,0,0,274,1,1,1,0,0,2
20201,376001000000.0,376001000000.0,380,16.0,10,7,0,7,23,16,0,0,2,1,4,1,1,1,0,1,1,0,1,2,3,3,3,10,10,2,0,1,0,0,191,0,0,1,0,0,222,1,1,0,0,0,2
20191,376001000000.0,376001000000.0,392,17.0,10,7,0,7,23,16,0,0,3,2,4,1,1,1,1,1,1,0,0,2,3,3,1,10,5,0,3,3,0,0,102,2,0,1,1,0,130,1,0,0,0,0,2
20181,476001000000.0,476001000000.0,385,17.0,10,7,0,7,23,16,5,5,4,1,4,1,1,1,1,1,1,1,1,3,3,3,0,10,10,1,0,3,0,0,159,2,0,1,0,0,188,1,1,0,0,0,2
20191,376001000000.0,376001000000.0,363,17.0,10,7,0,7,23,16,5,5,5,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,10,0,1,3,0,0,47,2,0,1,0,0,70,1,1,0,0,0,2
20202,376001000000.0,376001000000.0,426,16.0,10,7,1,7,23,16,1,10,3,1,2,1,1,1,1,1,1,1,0,3,3,3,3,2,7,0,3,3,0,0,189,2,1,0,0,3,220,1,1,1,0,0,2
20181,376001000000.0,376001000000.0,415,17.0,10,7,0,7,23,16,5,0,4,1,4,1,1,1,1,1,1,0,0,3,3,3,3,10,10,0,2,2,0,0,152,2,0,1,0,0,180,1,1,0,0,0,2
20181,376001000000.0,376001000000.0,370,17.0,10,7,1,7,23,16,5,0,3,1,4,1,1,1,1,1,1,0,0,3,3,3,3,10,10,1,4,1,0,0,452,2,0,1,1,0,496,1,1,0,0,0,2
20201,376001000000.0,376001000000.0,362,16.0,10,7,1,7,23,16,7,8,6,2,4,1,1,1,1,1,1,0,1,2,3,3,3,1,11,0,3,1,4,2,138,2,0,1,0,0,165,1,1,0,0,0,2
20211,376001000000.0,376001000000.0,418,18.0,0,7,1,7,23,16,0,0,4,1,4,1,1,1,1,1,1,0,1,0,1,3,1,2,2,0,0,3,0,1,102,2,0,1,1,0,130,1,0,0,0,0,2
20221,376001000000.0,376001000000.0,362,17.0,10,7,1,7,23,16,4,4,4,1,4,1,1,1,1,1,0,0,0,2,3,3,0,12,11,0,1,3,0,0,5,1,0,1,0,0,13,1,1,0,0,0,2
20181,376001000000.0,376001000000.0,362,17.0,10,7,1,7,23,16,0,0,5,1,4,1,1,1,1,1,1,0,1,2,3,3,3,2,5,0,0,3,0,1,115,2,0,1,1,0,143,1,0,0,0,0,2
20191,376001000000.0,376001000000.0,374,17.0,10,7,1,7,23,16,0,0,4,1,2,1,1,1,1,1,1,0,1,2,3,3,3,10,4,1,1,1,0,0,101,2,0,1,1,0,129,1,1,0,0,0,2
20202,376001000000.0,376001000000.0,366,16.0,10,7,0,7,23,16,4,9,1,1,2,1,1,1,1,1,0,1,0,0,3,1,1,2,11,0,0,3,0,0,55,2,0,0,0,0,80,1,1,1,0,0,2
20221,376001000000.0,376001000000.0,390,17.0,10,7,1,7,23,16,5,5,3,0,2,1,1,1,1,1,1,0,1,3,1,1,1,10,10,2,2,3,0,0,134,2,0,1,0,0,161,1,1,0,0,0,2
20181,376001000000.0,376001000000.0,363,16.0,10,7,0,7,23,16,0,1,2,1,2,1,1,1,1,1,0,1,1,3,3,3,0,2,8,2,0,1,0,0,437,2,0,1,0,0,481,1,1,0,0,0,2
20211,376001000000.0,376001000000.0,375,,10,7,1,7,23,16,0,0,4,0,1,1,1,1,1,1,1,0,1,2,3,3,3,1,11,2,1,2,0,0,148,2,0,1,0,0,176,1,1,0,0,0,2
20211,376001000000.0,376001000000.0,388,,10,7,1,7,23,16,0,0,2,1,4,1,1,1,1,1,1,1,1,2,3,3,3,2,11,2,0,1,0,0,163,1,0,1,0,0,192,1,1,0,0,0,2
20181,376001000000.0,376001000000.0,385,18.0,10,7,1,7,23,16,8,8,3,2,4,1,1,1,1,1,1,0,0,3,3,3,3,2,11,1,2,1,0,0,154,2,0,1,0,0,182,1,1,0,0,0,2
20201,376001000000.0,376001000000.0,371,17.0,10,7,1,7,23,16,10,0,4,1,4,1,1,1,1,1,1,0,1,2,3,3,3,8,10,0,0,3,0,0,207,2,0,1,0,0,237,1,1,0,0,0,2
20202,176001000000.0,176001000000.0,365,16.0,10,7,0,7,23,16,1,0,2,1,4,1,1,1,1,1,0,0,0,2,3,3,1,11,10,2,3,3,0,0,352,2,1,0,0,3,381,1,1,1,0,0,2
20181,376001000000.0,376001000000.0,375,17.0,10,7,0,7,23,16,0,1,4,1,4,1,1,1,1,1,1,1,1,2,3,3,3,1,2,0,4,2,0,0,101,2,0,1,1,0,129,1,1,0,0,0,2
20202,176002000000.0,176002000000.0,400,16.0,10,7,1,7,23,16,10,10,1,1,4,1,1,1,1,1,0,1,1,1,3,3,0,11,4,0,0,3,0,0,323,2,1,0,0,3,541,0,1,1,0,0,2
20181,376001000000.0,376001000000.0,407,18.0,10,7,0,7,23,16,0,0,4,2,4,1,1,1,0,1,1,0,0,1,0,0,0,2,11,2,2,2,0,0,245,2,0,1,0,0,274,1,1,1,0,0,2
20221,376001000000.0,376001000000.0,421,16.0,10,7,0,7,23,16,0,0,3,1,4,1,1,1,1,1,1,1,1,3,3,3,3,1,2,1,3,1,0,0,147,2,0,1,1,0,174,1,1,0,0,0,2
20221,376001000000.0,376001000000.0,382,17.0,10,7,0,7,23,16,5,5,4,1,4,1,1,1,1,1,0,0,0,2,0,3,0,12,11,0,2,3,0,0,147,2,0,1,1,0,174,1,1,0,0,0,2
20222,276001000000.0,276001000000.0,367,15.0,10,7,1,7,23,16,8,8,1,2,0,1,0,1,0,1,0,1,1,1,0,1,3,9,9,0,0,1,0,0,296,2,1,0,0,3,460,1,0,5,0,0,2
20181,376001000000.0,376001000000.0,369,17.0,10,7,0,7,23,16,5,5,5,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,10,0,4,0,0,0,452,2,0,1,1,0,496,1,1,0,0,0,2
20181,376001000000.0,376001000000.0,367,16.0,10,7,1,7,23,16,9,1,2,2,0,1,1,1,1,1,0,0,1,2,3,3,3,5,8,1,2,3,0,0,195,2,0,1,0,3,226,1,1,1,0,0,2
20211,376001000000.0,376001000000.0,363,17.0,10,7,1,7,23,16,5,0,3,1,4,1,1,1,1,1,1,1,1,1,3,3,3,10,5,2,1,1,0,0,95,2,0,1,0,0,123,1,1,0,0,0,2
20221,376001000000.0,376001000000.0,377,17.0,10,7,0,7,23,16,0,0,3,1,4,1,1,1,1,1,1,0,1,2,0,0,3,10,10,0,1,3,0,0,166,2,0,1,0,0,195,1,1,0,0,0,2
20182,176001000000.0,176001000000.0,361,16.0,10,7,0,7,23,16,1,1,1,2,2,1,1,0,0,0,0,0,0,3,0,1,0,11,12,0,3,2,0,0,309,2,1,0,0,3,342,1,1,1,0,0,2
20171,376001000000.0,376001000000.0,376,17.0,10,7,1,7,23,16,5,5,3,1,5,1,1,1,1,1,1,0,1,2,1,1,0,10,10,0,0,3,0,0,102,2,0,1,1,0,130,1,0,0,0,0,2
20211,376001000000.0,376001000000.0,427,,10,7,0,7,23,16,0,5,4,1,2,1,1,1,1,1,1,0,1,3,0,1,1,11,1,0,4,3,0,0,452,2,0,1,1,0,496,1,1,0,0,0,2
20221,376001000000.0,376001000000.0,386,16.0,10,7,1,7,23,16,4,5,4,3,3,1,1,1,1,1,1,0,1,3,3,3,0,6,1,0,0,1,0,0,166,2,0,1,0,0,195,1,1,0,0,0,2
20171,376001000000.0,376001000000.0,371,16.0,10,7,0,7,23,16,8,9,2,1,5,1,1,1,0,0,0,0,0,2,0,0,0,4,11,2,3,0,0,0,251,2,0,1,0,0,285,1,1,1,0,0,2
20181,376001000000.0,376001000000.0,385,17.0,10,7,1,7,23,16,5,0,4,1,4,1,1,1,1,1,1,0,1,2,3,3,1,1,10,1,0,2,0,0,47,2,0,1,0,0,70,1,1,0,0,0,2
20201,376001000000.0,376001000000.0,387,17.0,10,7,0,7,23,16,0,0,3,1,1,1,1,1,1,1,1,0,1,2,2,2,3,1,1,0,2,0,0,0,102,2,0,1,1,0,130,1,0,0,0,0,2
